HitId,HitTitle,Annotation,AssignmentId,WorkerId,Status,AcceptTime,SubmitTime,Answer 1,Answer 2,Answer 3,Answer 4,Answer 5,Answer 6,Answer 7,Answer 8,Answer 9,Answer 10,Answer 11,Answer 12,Answer 13,Answer 14,Answer 15,Answer 16,Answer 17,Answer 18,Answer 19,Answer 20,Answer 21,Answer 22,Answer 23,Answer 24
16,"What is he talking about? (2-3 mins)","1 scales",27VYOCCF0CP53QVTES9I3YG9DU6UT2,A18G2CLYSTENK,Approved,"Mon Nov 04 08:31:24 PST 2013","Mon Nov 04 08:36:38 PST 2013","""glasses""","""null""",2,-1,-1,"""6""",0.667,"""favoritism""",1,2,"""2""",1,0,"""""",0,"""1""","""friend""","""middle""","""FALSE""","""3""","""FALSE""","""4""",-1,0,
17,"What is he talking about? (2-3 mins)","1 scales",2Z8SNTL0XULRZGZBF8DMJX5KDGNN1X,A134MJZL7H493A,Approved,"Mon Nov 04 08:34:20 PST 2013","Mon Nov 04 08:36:45 PST 2013","""hat""",0,50,-1,1,1,"""I was so paying attention to the details trying to guess which one with the hat it may be I completely blanked out on the name of the person.""",0,"""1""","""friend""",-1,0,"""null""",50,0.22,"""Paying attention to small details when given an overall large picture?""","""2""",1,0,"""right""","""FALSE""",-1,"""FALSE""",0,
18,"What is he talking about? (2-3 mins)","1 scales",2TOKUDD8XMB39WFZWGXUZO6YSNWDOT,A1WE7JOOWZSMHF,Approved,"Mon Nov 04 08:34:31 PST 2013","Mon Nov 04 08:37:04 PST 2013","""glasses""",0,50,-1,1,1,"""Perhaps put the boxes for distributing money to the three 'friends' below the question. I was confused at first because there were empty boxes that I did not know how to fill until I read the instruction below.""",0,"""1""","""friend""",-1,0,"""null""",30,0.22,"""About distributing $100 between three of Bob's friends based on his 'favorite' person.""","""2""",1,0,"""right""","""TRUE""",-1,"""FALSE""",20,
19,"What is he talking about? (2-3 mins)","1 scales",20SJG5TYMNCWH4A9BEJSYHX6PSPMIP,A1MDT1W0O9A4H1,Approved,"Mon Nov 04 08:36:25 PST 2013","Mon Nov 04 08:37:18 PST 2013","""mustache""","""null""",3,75,25,-1,0.89,"""I don't know""",1,1,"""2""",1,0,"""No""",0,"""1""","""friend""","""right""","""TRUE""",-1,"""FALSE""",-1,0,0,
20,"What is he talking about? (2-3 mins)","1 scales",2MU6DG67D1X3ETLKWHFK8JE6AGPG9R,A1F05XRNRMNUCK,Approved,"Mon Nov 04 08:36:45 PST 2013","Mon Nov 04 08:38:35 PST 2013","""mustache""",3,50,-1,1,1,"""Fun study""",0,"""1""","""friend""",-1,0,"""null""",50,0.89,"""Betting money on Bob's favorite mustache friend""","""2""",1,0,"""left""","""TRUE""",-1,"""FALSE""",0,
21,"What is he talking about? (2-3 mins)","1 scales",2D7DEY5COW0LZK534HIFRC60B314VA,A1GD8DF0J6PK8L,Approved,"Mon Nov 04 08:37:11 PST 2013","Mon Nov 04 08:38:40 PST 2013","""glasses""",3,-1,"""6""",2,0,0.89,1,0,"""left""","""FALSE""","""1""",1,"""""","""1""","""friend""","""6""",0,"""null""",-1,"""To see which smiley face you thought was Joe's friend""","""2""","""FALSE""",-1,
22,"What is he talking about? (2-3 mins)","1 scales",27UQ45UUKQOYZGOWXSJ8UG06OGTVDD,A1T6EY2JB6S5ZZ,Approved,"Mon Nov 04 08:37:38 PST 2013","Mon Nov 04 08:38:47 PST 2013","""mustache""",3,25,-1,1,1,"""""",0,"""1""","""friend""",-1,0,"""null""",75,0.89,"""About someone's friend, and having a mustache. ""","""2""",1,0,"""middle""","""TRUE""",-1,"""FALSE""",0,
23,"What is he talking about? (2-3 mins)","1 scales",21QNJ92NJKM0O4SJPZ8Y22GYDIU8DN,A16TESTJICU76L,Approved,"Mon Nov 04 08:40:19 PST 2013","Mon Nov 04 08:41:01 PST 2013","""hat""",0,34,-1,1,0,0.22,1,0,"""middle""","""TRUE""",-1,1,"""""","""1""","""friend""",-1,0,"""null""",33,"""Which was bob's favorite?""","""2""","""FALSE""",33,
24,"What is he talking about? (2-3 mins)","1 scales",2D9VWAVKI62N2J8137Q9FQHBZTOQII,A28R8L302HEI80,Approved,"Mon Nov 04 08:40:19 PST 2013","Mon Nov 04 08:41:31 PST 2013","""mustache""",0,-1,"""5""",2,0,0.22,1,0,"""left""","""TRUE""","""3""",1,"""no""","""1""","""friend""","""6""",0,"""null""",-1,"""Choosing a favorable face for Bob""","""2""","""FALSE""",-1,
25,"What is he talking about? (2-3 mins)","1 scales",2OWBLYHVI44OBVQLQD4NKZSGYY92WO,A1WXGRL4M8FMIS,Approved,"Mon Nov 04 08:43:21 PST 2013","Mon Nov 04 08:46:10 PST 2013","""glasses""",2,50,-1,1,0,0.667,1,0,"""left""","""TRUE""",-1,1,"""""","""1""","""friend""",-1,0,"""null""",50,"""no clue""","""2""","""FALSE""",0,
26,"What is he talking about? (2-3 mins)","1 scales",2FJ98D8J3VE7FLYTJ33G9MCPWJCHXT,AW594VW6N2S3L,Approved,"Mon Nov 04 09:29:04 PST 2013","Mon Nov 04 09:30:15 PST 2013","""mustache""","""null""",1,60,40,-1,0.44,"""Language processing""",1,1,"""2""",1,0,"""""",0,"""1""","""friend""","""middle""","""TRUE""",-1,"""FALSE""",-1,0,0,
27,"What is he talking about? (2-3 mins)","1 scales",28U4E6AUBXHWBADFHE0VHZWIFUH1XF,A22XK2FSFIAAFG,Approved,"Mon Nov 04 09:30:20 PST 2013","Mon Nov 04 09:30:50 PST 2013","""hat""",2,-1,-1,1,0,"""No comments, thanks!""",0,"""1""","""friend""",-1,0,"""target""",-1,0.667,"""I'm not sure.""","""2""",1,0,"""middle""","""TRUE""",-1,"""TRUE""",-1,
28,"What is he talking about? (2-3 mins)","1 scales",21B85OZIZEHMT3VMKTH5KWP2966BZ5,A1H11P4QSM08Y1,Approved,"Mon Nov 04 09:30:41 PST 2013","Mon Nov 04 09:31:16 PST 2013","""mustache""",2,-1,-1,0,0,0.667,1,0,"""middle""","""TRUE""",-1,1,"""""","""1""","""friend""",-1,0,"""target""",-1,"""unsure""","""2""","""TRUE""",-1,
29,"What is he talking about? (2-3 mins)","1 scales",2IPMB3Q39Z0BPNZO2YVE1ST0FTYUJI,AX91QPKOP30KO,Approved,"Mon Nov 04 09:29:45 PST 2013","Mon Nov 04 09:31:20 PST 2013","""mustache""",1,-1,"""5""",2,0,0.44,1,0,"""middle""","""TRUE""","""1""",1,"""Middle man as a different shade of yellow""","""1""","""friend""","""5""",0,"""null""",-1,"""How confident when two options are the same.""","""2""","""FALSE""",-1,
30,"What is he talking about? (2-3 mins)","1 scales",2VCH1Q6SVQ8HR1SQQBC5UBVH6AAM37,A3KWSFA2N30QY1,Approved,"Mon Nov 04 09:30:48 PST 2013","Mon Nov 04 09:31:21 PST 2013","""glasses""",0,-1,-1,1,0,"""""",0,"""1""","""friend""",-1,0,"""target""",-1,0.22,"""mustaches""","""2""",1,0,"""left""","""TRUE""",-1,"""TRUE""",-1,
31,"What is he talking about? (2-3 mins)","1 scales",2TAA0RYNJ92N2DS01GDJZUH3KB094H,A1A3XIFOMEYY64,Approved,"Mon Nov 04 09:30:14 PST 2013","Mon Nov 04 09:31:35 PST 2013","""mustache""","""logical""",0,-1,-1,-1,0.22,"""Don't know""",1,0,"""2""",1,0,"""""",0,"""1""","""friend""","""middle""","""TRUE""",-1,"""FALSE""",-1,-1,0,
32,"What is he talking about? (2-3 mins)","1 scales",20N66RLPHIT30O2ARP968NJVQAQ8GD,A98C7U6G8QI4H,Approved,"Mon Nov 04 09:31:02 PST 2013","Mon Nov 04 09:31:42 PST 2013","""glasses""",0,-1,-1,1,0,"""""",0,"""1""","""friend""",-1,0,"""target""",-1,0.22,"""descriptors""","""2""",1,0,"""middle""","""TRUE""",-1,"""TRUE""",-1,
33,"What is he talking about? (2-3 mins)","1 scales",2KL2D5NQYN5FMJ6JCAKYSNC1MKNA6H,A21VLTGNNJH43I,Approved,"Mon Nov 04 09:29:33 PST 2013","Mon Nov 04 09:31:58 PST 2013","""glasses""",1,25,-1,1,1,"""Thanks!""",0,"""1""","""friend""",-1,0,"""null""",75,0.44,"""Betting""","""2""",1,0,"""left""","""TRUE""",-1,"""FALSE""",0,
34,"What is he talking about? (2-3 mins)","1 scales",2BNP9746OQ1S6JW7MBY0B1QP0WA2MC,A8BGHKGBA8O33,Approved,"Mon Nov 04 09:30:12 PST 2013","Mon Nov 04 09:32:12 PST 2013","""hat""","""logical""",3,-1,-1,-1,0.89,"""To select which friend bob is talking about.""",1,0,"""2""",1,0,"""""",0,"""1""","""friend""","""right""","""TRUE""",-1,"""FALSE""",-1,-1,0,
35,"What is he talking about? (2-3 mins)","1 scales",22RVXX2Q45UU3JUYCS9W7NSDCPK9R0,A13VIJ7G997ZCY,Approved,"Mon Nov 04 09:30:59 PST 2013","Mon Nov 04 09:32:20 PST 2013","""mustache""",0,-1,"""4""",1,2,"""no""",0,"""1""","""friend""","""4""",0,"""null""",-1,0.22,"""determiners?""","""2""",1,0,"""middle""","""TRUE""","""1""","""FALSE""",-1,
36,"What is he talking about? (2-3 mins)","1 scales",209M8JIA0RYN228NFPD0BBMOH31506,A3INTT49VF8S44,Approved,"Mon Nov 04 09:31:40 PST 2013","Mon Nov 04 09:32:27 PST 2013","""hat""","""target""",3,-1,-1,-1,0.89,"""Mustaches, hats, and smiley faces.""",1,0,"""2""",1,0,"""""",0,"""1""","""friend""","""right""","""TRUE""",-1,"""TRUE""",-1,-1,0,
37,"What is he talking about? (2-3 mins)","1 scales",27P2Q45UUKQOH9TIS6ESEOG5P9PUC4,A23ZLCV2DRZWPJ,Approved,"Mon Nov 04 09:29:14 PST 2013","Mon Nov 04 09:32:40 PST 2013","""hat""",1,75,-1,1,1,"""""",0,"""1""","""friend""",-1,0,"""null""",20,0.44,"""Studying people perception on things one said.""","""2""",1,0,"""left""","""TRUE""",-1,"""FALSE""",5,
38,"What is he talking about? (2-3 mins)","1 scales",2W6GOOGQSCM613G2OJ9U0U05CZ4FF3,A30O75QLAAFBOS,Approved,"Mon Nov 04 09:31:50 PST 2013","Mon Nov 04 09:32:55 PST 2013","""mustache""",3,-1,-1,1,0,"""no comments""",0,"""1""","""friend""",-1,0,"""target""",-1,0.89,"""deciding who bob is talking about""","""2""",1,0,"""middle""","""TRUE""",-1,"""TRUE""",-1,
39,"What is he talking about? (2-3 mins)","1 scales",2NTX3V0FK0CO3VPEXRYPQK9QF5QNGH,ACB5GATI4GEVF,Approved,"Mon Nov 04 09:32:05 PST 2013","Mon Nov 04 09:32:55 PST 2013","""mustache""","""logical""",3,-1,-1,-1,0.89,"""perception""",1,0,"""2""",1,0,"""no""",0,"""1""","""friend""","""left""","""TRUE""",-1,"""FALSE""",-1,-1,0,
40,"What is he talking about? (2-3 mins)","1 scales",21Q0LWSBRI8ID48YQEZJNSTQZC51DD,A2FS8E495GUVB0,Approved,"Mon Nov 04 09:29:56 PST 2013","Mon Nov 04 09:32:56 PST 2013","""hat""","""null""",1,49,49,-1,0.44,"""Betting on what you interpreted Bob saying """,1,1,"""2""",1,0,"""nope""",0,"""1""","""friend""","""right""","""TRUE""",-1,"""FALSE""",-1,2,0,
41,"What is he talking about? (2-3 mins)","1 scales",2ZOZ9RNDWIOVKLDSJ84TMU18MMJFU2,AHOS328LDVJ8P,Approved,"Mon Nov 04 09:32:30 PST 2013","Mon Nov 04 09:33:07 PST 2013","""glasses""","""target""",2,-1,-1,-1,0.667,"""no idea""",1,0,"""2""",1,0,"""""",0,"""1""","""friend""","""middle""","""TRUE""",-1,"""TRUE""",-1,-1,0,
42,"What is he talking about? (2-3 mins)","1 scales",2QMLF395SW6NZULSZSPNPBYKPOKES4,A2Y8CPGC4IJPSK,Approved,"Mon Nov 04 09:32:42 PST 2013","Mon Nov 04 09:33:25 PST 2013","""hat""",2,-1,"""7""",1,2,"""""",0,"""1""","""friend""","""7""",0,"""null""",-1,0.667,"""Friends""","""2""",1,0,"""right""","""TRUE""","""1""","""FALSE""",-1,
43,"What is he talking about? (2-3 mins)","1 scales",2CD92HECWA6XMRUC8KRCV5K2D22KJD,AAR6MYZQ0EYMZ,Approved,"Mon Nov 04 09:31:47 PST 2013","Mon Nov 04 09:33:45 PST 2013","""hat""",2,-1,"""4""",2,0,0.667,1,0,"""left""","""TRUE""","""1""",1,"""""","""1""","""friend""","""4""",0,"""null""",-1,"""How we might make a determination in the face of ambiguous language""","""2""","""FALSE""",-1,
44,"What is he talking about? (2-3 mins)","1 scales",2WEEGOOGQSCMPBGAYX5I0UU5OXBEE3,ARVXIBUCA8WDZ,Approved,"Mon Nov 04 09:32:14 PST 2013","Mon Nov 04 09:34:14 PST 2013","""mustache""",2,-1,"""6""",2,0,0.667,1,0,"""left""","""TRUE""","""1""",1,"""""","""1""","""friend""","""7""",0,"""null""",-1,"""Guessing which person was the best friend.""","""2""","""FALSE""",-1,
45,"What is he talking about? (2-3 mins)","1 scales",2E1F9SSSHX112HTSPA85L8J9CYLVZU,A2T5BWUEK583CS,Approved,"Mon Nov 04 09:29:26 PST 2013","Mon Nov 04 09:35:59 PST 2013","""glasses""",0,-1,"""7""",1,2,"""""",0,"""1""","""friend""","""7""",0,"""null""",-1,0.22,"""Determining perceptual decisions. ""","""2""",1,0,"""left""","""TRUE""","""1""","""FALSE""",-1,
46,"What is he talking about? (2-3 mins)","1 scales",2G2UC26DG67DKQ9VWKB0IOK77NM6DH,A1BNQ6H4SJZ2X5,Approved,"Mon Nov 04 09:32:15 PST 2013","Mon Nov 04 09:36:20 PST 2013","""hat""",2,35,-1,1,0,0.667,1,0,"""right""","""TRUE""",-1,1,"""quick and easy. thanks. ""","""1""","""friend""",-1,0,"""null""",65,"""decision making""","""2""","""FALSE""",0,
47,"What is he talking about? (2-3 mins)","1 scales",22FTL0XULRGNC4P3IR4XBFPCBFNP38,A3HNZ3N2UHONVN,Approved,"Mon Nov 04 09:36:10 PST 2013","Mon Nov 04 09:38:08 PST 2013","""glasses""",1,-1,"""7""",1,2,"""No.""",0,"""1""","""friend""","""7""",0,"""null""",-1,0.44,"""Bob liking friend the most that has glasses on.""","""2""",1,0,"""left""","""TRUE""","""1""","""FALSE""",-1,
48,"What is he talking about? (2-3 mins)","1 scales",29NXX2Q45UUK9H4GJNN1TS8T49RSAS,A2CQP9DZSDUC5V,Approved,"Mon Nov 04 09:49:15 PST 2013","Mon Nov 04 09:50:01 PST 2013","""mustache""",3,-1,-1,1,0,"""""",0,"""1""","""friend""",-1,0,"""target""",-1,0.89,"""Identifying who has a mustache""","""2""",1,0,"""middle""","""TRUE""",-1,"""TRUE""",-1,
49,"What is he talking about? (2-3 mins)","1 scales",2BQ7QEOZFYQSK5YTIT6XXDS96LSJGG,AV4KI0QXERDVO,Approved,"Mon Nov 04 09:50:47 PST 2013","Mon Nov 04 09:52:00 PST 2013","""mustache""",1,-1,"""7""",1,2,"""no""",0,"""1""","""friend""","""7""",0,"""null""",-1,0.44,"""about who has a mustache""","""2""",1,0,"""left""","""TRUE""","""2""","""FALSE""",-1,
50,"What is he talking about? (2-3 mins)","1 scales",2UIW618N46UXY5J4123EZNDXB2DOQ1,A1RKO5BZU7UDQV,Approved,"Mon Nov 04 09:57:00 PST 2013","Mon Nov 04 09:58:35 PST 2013","""mustache""",3,-1,"""7""",1,2,"""""",0,"""1""","""friend""","""7""",0,"""null""",-1,0.89,"""It was about the logical thinking""","""2""",1,0,"""middle""","""TRUE""","""1""","""FALSE""",-1,
